scheme,sample,spec,xvar,dvar,mvar,yvar,b_base_xn,se_base_xn,p_base_xn,N_base,r2w_base,b_mech,se_mech,p_mech,N_mech,r2w_mech,b_y_key,se_y_key,p_y_key,b_y_m,se_y_m,p_y_m,b_y_xn,se_y_xn,p_y_xn,N_y,r2w_y,base_ok10,base_ok05,mech_ok10,mech_ok05,ykey_ok10,ykey_ok05,theory_ok10,theory_ok05,attenuated,strict_ok10,strict_ok05,sig_base_xn,sig_mech,sig_y_key,sig_y_m,sig_y_xn
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden,soccap_leverage_zero_w,pat_utility_apply,.0010268970872425,.0027837465,.71280497,521,.36405811,-2.09395799058e-07,5.1113705e-07,.68271959,521,.035676166,.0326598944963505,.023146298,.16060911,-747.9651351797193,448.60138,.097838365,.0003700405633189,.0027111156,.89164335,521,.37779963,0,0,0,0,0,0,0,0,1,0,0,,,,*,
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,D1_soccap_leverage_zero_w,F1_ln_pat_utility_apply,-8.93236255124e-07,3.0491705e-07,.0040482963,408,.81046087,-2.05526587278e-07,4.0195178e-07,.61004263,408,.034451868,-8.31783815224e-07,7.6326853e-07,.2779468,.0079900065919548,.021834847,.71504658,-9.12101120417e-07,3.0817770e-07,.00369567,408,.81092477,1,1,0,0,0,0,0,0,0,0,0,***,,,,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,D1_soccap_leverage_zero_w,F1_pat_apply_total,-.0109853073264782,.0029481184,.00029490667,408,.40087304,-2.05526587278e-07,4.0195178e-07,.61004263,408,.034451868,-.008890160501935,.0061583761,.15139695,18.65215639212553,105.04866,.85936272,-.0112006542438706,.0031622278,.00056182547,408,.40436432,1,1,0,0,0,0,0,0,0,0,0,***,,,,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,D1_soccap_leverage_zero_w,F1_pat_utility_apply,-.0020009539536758,.0021114999,.34516791,408,.52959824,-2.05526587278e-07,4.0195178e-07,.61004263,408,.034451868,-.0049692517913935,.0047842423,.3009955,41.46306628982156,83.227226,.61923897,-.002114945474398,.002142014,.325403,408,.53076673,0,0,0,0,0,0,0,0,0,0,0,,,,,
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,D1_soccap_leverage_zero_w,ln_pat_utility_apply,-5.14033565993e-07,2.4606300e-07,.038766384,408,.81076944,-2.05526587278e-07,4.0195178e-07,.61004263,408,.034451868,-2.66711098735e-08,8.5687162e-07,.97521937,-.0333810064911076,.018334113,.071082659,-5.21551807123e-07,2.5788125e-07,.045298699,408,.81376982,1,1,0,0,0,0,0,0,0,0,0,**,,,*,**
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,D1_soccap_leverage_zero_w,pat_apply_total,-.0039830220692013,.0032140829,.21761583,408,.31343874,-2.05526587278e-07,4.0195178e-07,.61004263,408,.034451868,-.0068495204634196,.0097277081,.48268601,-266.9516518804322,123.98457,.033262338,-.0042067576689064,.0032194008,.19375601,408,.32702714,0,0,0,0,0,0,0,0,0,0,0,,,,**,
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,D1_soccap_leverage_zero_w,pat_utility_apply,-.000859426159669,.0028429395,.76293248,408,.53429341,-2.05526587278e-07,4.0195178e-07,.61004263,408,.034451868,-.0050989226935221,.0047973064,.2899223,-74.67161080777312,87.599731,.39563873,-.0010004833858772,.0029434129,.73450714,408,.53885269,0,0,0,0,0,0,0,0,0,0,0,,,,,
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_ln_pat_utility_apply,-8.63793238601e-07,2.9613753e-07,.0048940657,121,.93956542,1.48100423916e-06,6.7085455e-07,.030918743,121,.26544726,-4.52764121172e-07,3.8801045e-06,.90747797,-.0057813946592107,.062653959,.92677236,-8.48705197429e-07,2.9606622e-07,.0056347512,121,.93989283,1,1,0,0,0,0,0,0,1,0,0,***,**,,,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_apply_total,-.0278642728974255,.010335181,.0089878645,121,.53546774,1.48100423916e-06,6.7085455e-07,.030918743,121,.26544726,.1818997408664564,.099855259,.073258542,-3558.116811408004,1830.2556,.056357678,-.0252164406831662,.0080812825,.0027250077,121,.60595453,1,1,0,0,1,0,0,0,1,0,0,***,**,*,*,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0097744758090961,.0040124198,.017688166,121,.76108205,1.48100423916e-06,6.7085455e-07,.030918743,121,.26544726,.1001039168449992,.050489817,.051770441,-2306.769165550217,768.11078,.0038288417,-.0078009567562871,.0030431286,.012762423,121,.80719304,1,1,0,0,1,0,0,0,1,0,0,**,**,*,***,**
